owner_username,url_code,time_utc,type,caption,likes,comments
FoxNews,Cyo9RQArUA_,2023-10-21 00:00:12,GraphImage,"'DON'T FALL FOR IT': @nikkihaley calls on Israel to ""stay focused"" and the U.S. to ""have their back"" after two American hostages released from Gaza.",10904,1296
FoxNews,Cyo2ZbGv6Gs,2023-10-20 23:00:10,GraphImage,13 DAYS LATER: Judith and Natalie Raanan have been released from Gaza after being kidnapped by Hamas. Everything to know at the link in bio.,26297,1434
FoxNews,CyoviGnudJx,2023-10-20 22:00:11,GraphImage,"MONEY TRAIL: James Comer and his panel are following the money after new evidence about the president's ""financial arrangements"" were uncovered. The latest on the investigation is at the link in bio.",17903,2234
FoxNews,Cyos6yWxrhe,2023-10-20 21:37:40,GraphVideo,RUNNING FOR COVER: Moment 'Squad' firebrand stonewalls Fox Business reporter's questions on Israel 'ceasefire.' Link in bio.,22872,2926
FoxNews,CyohzfRte1z,2023-10-20 20:00:13,GraphImage,"HOSTILE CLIMATE: The activist's original post included a known antisemitic dog whistle. She claims she was ""completely unaware"" at the link in bio.",16871,4908
FoxNews,Cyobt--hSIX,2023-10-20 19:07:02,GraphImage,'TERRIBLE POSITION': GOP presidential hopeful @nikkihaley hammers Biden's weak foreign policy that led to chaos throughout the Middle East. Link in bio.,9220,1340
FoxNews,CyoWGh1rAVa,2023-10-20 18:17:57,GraphImage,"13 DAYS LATER: Two American hostages released from Gaza, Fox News is told. Breaking details at the link in bio.",22649,1500
FoxNews,CyoV4rSLSbF,2023-10-20 18:16:04,GraphImage,'SEPARATE PROBLEM': @senatorvance accuses Biden of using Israel's fight against Hamas to push aid for Ukraine. Link in bio.,17798,1178
FoxNews,CyoRrrzp0c1,2023-10-20 17:39:59,GraphVideo,"Two American hostages released from Gaza, Fox News is told. @treyyingst has the latest. Link in bio.",6908,789
FoxNews,CyoOxOuJAMT,2023-10-20 17:13:53,GraphImage,RELEASED: Breaking details at the link in bio.,11061,884
FoxNews,CyoNM1ogULP,2023-10-20 17:00:12,GraphImage,"HOT TAKES: ""Maxim doesn't know what hot means or what a woman is."" Social media torches the outlet at the link in bio.",32034,11033
FoxNews,CyoJGHkLiz6,2023-10-20 16:24:18,GraphImage,KEEPS GETTING WORSE: Rep. Jim Jordan hit by third loss in House speaker vote. Live updates at the link in bio.,7637,3339
FoxNews,CyoGWfareQP,2023-10-20 16:00:20,GraphImage,'UNBELIEVABLE': Republican presidential candidate @senatortimscott slams Biden for focusing more on Ukraine than the terror in Israel during Oval Office speech. Link in bio.,16366,1228
FoxNews,Cyn_ecmthHs,2023-10-20 15:00:15,GraphImage,RAKING IT IN: The eye-popping amount the former educator has made outside the classroom at the link in bio.,37193,2919
FoxNews,Cyn6EwjAkuj,2023-10-20 14:13:04,GraphImage,'GOT WORK TO DO': Rep. Jim Jordan stays in House speaker race despite early struggles. Link in bio.,13855,1269
FoxNews,CynzjW6sNL7,2023-10-20 13:16:28,GraphVideo,"RAISING THE BAR: The brand touted its pledge to make a ""powerful impact"" on the lives of military families. Link in bio.",8432,1454
FoxNews,CynuYghssEW,2023-10-20 12:30:54,GraphImage,"'HUNGRY FOR LEADERSHIP': Despite failed efforts thus far, the Ohio Republican is urging the conference to unite and ""get to work for the American people."" Breaking details at the link in bio.",9351,1044
FoxNews,CynoQdjsSMR,2023-10-20 11:37:21,GraphImage,‘REVEALING MOMENT’: Dem Sen. Chris Van Hollen said the resolution would “smear” all pro-Palestinian students protesting. Link in bio.,8062,2367
FoxNews,CyndJgRsxsu,2023-10-20 10:00:17,GraphImage,HAVE MERCY: John Stamos shares why he 'hated' being married to the supermodel at the link in bio.,8772,520
FoxNews,CynWQ6mMgp4,2023-10-20 09:00:08,GraphImage,NOT BUDGING: The Dem congresswoman cried while repeating the now debunked claim that IDF were responsible for the bomb that hit a hospital in Gaza. Link in bio.,11879,8961
FoxNews,CynPaGlsFMg,2023-10-20 08:00:14,GraphImage,SCANDAL SWIRLS: Sen. Bob Menendez and his wife are accused of taking part in a bribery scheme that allegedly benefited Menendez and the Egyptian government. Link in bio.,10063,809
FoxNews,CynIi_NMU30,2023-10-20 07:00:16,GraphImage,TENSIONS BREWING: Starbucks says the union’s use of its name and logo in a controversial pro-Palestine post has caused “irreparable harm.” Link in bio.,12393,1354
FoxNews,CynBq_ht0dv,2023-10-20 06:00:12,GraphImage,'AWESOME SONG': Find out which musician nearly snagged the hit at the link in bio. Link in bio.,7002,199
FoxNews,Cym6zrRtEXY,2023-10-20 05:00:14,GraphImage,'PAY FOR SLAY': How the policy could be used to encourage more terror against Jews and Israelis at the link in bio.,6393,1309
FoxNews,Cymz8GoNU95,2023-10-20 04:00:11,GraphImage,PUMPING IRON: These aren't your average dad bods. Discover their insane diet secrets at the link in bio.,11248,1392
FoxNews,CymtEhLtoG4,2023-10-20 03:00:11,GraphImage,'BLOOD ON THE FLOOR': @TreyYingst urges Americans to 'believe their eyes' as Fox News shows Israel communities diminished to piles of 'charged remains' after deadly Hamas terror attacks.,7513,1201
FoxNews,CymnA_JtFyH,2023-10-20 02:07:16,GraphImage,‘NO HIGHER PRIORITY’: President Biden speaks on the Americans being held hostage by Hamas during his address to the nation. Link in bio.,5043,2115
FoxNews,CymYeeiuywD,2023-10-20 00:00:14,GraphImage,MONEY MADNESS: The Tesla CEO still remains the world’s richest person despite the loss. The reason his net worth dropped is at the link in our bio.,10531,514
FoxNews,CymRnJcgPTg,2023-10-19 23:00:20,GraphImage,SHORT QUESTIONS: Fox News contributor Guy Benson reveals the three U.S. presidents he’d invite to a dinner party — and what he would serve. Link in bio.,2131,204
FoxNews,CymKv0Wr-Z4,2023-10-19 22:00:15,GraphImage,"WIPING OUT WOKENESS: Gov. Sanders is setting the record straight on femininity in Arkansas. She introduced an executive order to mandate the use of gender-specific terms when describing females, and prohibited “anti-women” words. Link in bio.",17593,747
FoxNews,CymD4Mgv2m4,2023-10-19 21:00:14,GraphImage,NO LAUGHING MATTER: Robin Williams' friends open up about the grip addiction had on the beloved comedian at the link in bio.,13863,1303
FoxNews,Cyl9AWPscHx,2023-10-19 20:00:11,GraphImage,"UNDER FIRE: Gen. Pat Ryder said during a press conference at the Pentagon that the missiles were heading ""potentially towards targets in Israel."" Link in bio.",25620,1325
FoxNews,Cyl2JLlsX2f,2023-10-19 19:00:14,GraphImage,'ALL OR NOTHING': Cher plans to pack her bags and leave the US if Trump comes out on top in 2024. Link in bio.,86709,54308
FoxNews,CylvRmDtn_P,2023-10-19 18:00:12,GraphImage,"'THEY DON'T CARE': Son of Hamas leader breaks silence on decision to denounce terror group, says they ""do not regard the human life"" at the lnk in bio.",34682,2569
FoxNews,CyloaSWtTII,2023-10-19 17:00:13,GraphImage,'DON'T TRUST ANY OF YOU': @MichaelRapaport rails against Democrat lawmakers over false claims about Israel. Link in bio.,58367,5702
FoxNews,CyllSocOEHu,2023-10-19 16:32:58,GraphImage,"BREAKING: The official urged soldiers to ""be ready"" for orders to advance inside Gaza. Live updates at the link in bio.",19823,2162
FoxNews,CylhkEzvve7,2023-10-19 16:00:24,GraphImage,'BRING ON THE COURT CASE': J.K. Rowling explains why the legal fight would be worth it at the link in bio.,79574,1270
FoxNews,CylfL_Bx60m,2023-10-19 15:39:38,GraphImage,QUITTING TIME: The decision comes after Jordan lost support on the second ballot Wednesday. Link in bio.,8622,2072
FoxNews,CylbKUOvepF,2023-10-19 15:05:05,GraphVideo,‘VERY CONCERNED’: Kayleigh McEnany blasts “The Squad” for “standing up for terrorists” by not condemning Hamas on “Jesse Watters Primetime.”,14365,1246
FoxNews,CylXLAhy1ly,2023-10-19 14:29:36,GraphImage,BREAKING: Natalee Holloway's family finally got answers about her 2005 disappearance in court. Listen to the graphic confession from the killer himself at the link in bio.,8146,959
FoxNews,CylTzliJpSs,2023-10-19 14:00:10,GraphImage,"'RIP': Sylvester Stallone pays tribute to 'Rocky' costar Burt Young, who passed away at the age of 83.  Link in bio.",23651,419
