owner_username,url_code,time_utc,type,caption,likes,comments
APNews,CzeZ-_WLtyY,2023-11-10 18:10:50,GraphSidecar,"Killing her ex? That’s a bad idea. Writing “Kill Bill” and releasing her critically acclaimed sophomore album “SOS” earlier this year? That was a great one.⁠
⁠
SZA leads the nominees for the 66th Grammy Awards with nine nominations. “Kill Bill,” her revenge anthem cloaked as an R&B ballad, earned her nods for record of the year, song of the year and best R&B performance. “SOS” is also up for album of the year and best progressive R&B album.⁠
⁠
Just like at the box office, “Barbie” will be seen — and heard — at the Grammys. Music from the hit film’s soundtrack earned 11 nominations. Four of the five songs nominated for the visual media song category come from “Barbie.”⁠
⁠
If there is an overall trend in the 2024 nominations, it’s that female acts outperformed their male counterparts. The majority of leading nominees are women and include superstars like Taylor Swift, Billie Eilish, Miley Cyrus and Olivia Rodrigo. In both the record and album of the year categories, the only man represented is Jon Batiste.⁠
⁠
Read more about the nominees, and see a list, at the link in our bio.",6609,99
APNews,CzeQLKlgYo9,2023-11-10 16:45:13,GraphSidecar,"An undersea volcano erupted off Japan three weeks ago, providing a rare view of the birth of a tiny new island. But experts say it may not last very long.

Located about half a mile off the southern coast of Iwo Jima, which Japan calls Ioto, the unnamed volcano started its latest series of eruptions on Oct. 21.

Within 10 days, volcanic ash and rocks piled up on the shallow seabed, its tip rising above the sea surface. By early November, it became a new island about 328 feet in diameter and as high as 66 feet above the sea, according to Yuji Usui, an analyst in the Japan Meteorological Agency’s volcanic division.

Read more at the link in our bio.

Kyodo News via AP",2464,15
APNews,Czcjc-8gFkK,2023-11-10 00:55:18,GraphImage,"In the United States, the national conference of Catholic bishops rejects the concept of gender transition, leaving many transgender Catholics feeling excluded. On Wednesday, the Vatican made public a sharply contrasting statement, saying it’s permissible, under certain circumstances, for trans Catholics to be baptized and serve as godparents.⁠
⁠
“It is a major step for trans inclusion … it is big and good news,” said Francis DeBernardo, executive director of Maryland-based New Ways Ministry, which advocates for greater LGBTQ acceptance in the church.⁠
⁠
The document was signed Oct. 21 by Pope Francis and Cardinal Víctor Manuel Fernández, who heads the Vatican’s Dicastery for the Doctrine of the Faith. It was posted Wednesday on that office’s website.⁠
⁠
If it did not cause scandal or “disorientation” among other Catholics, a transgender person “may receive baptism under the same conditions as other faithful,” the document said.⁠
⁠
Similarly, the document said trans adults — even if they had undergone gender-transition surgery — could serve as godfathers or godmothers under certain conditions.⁠
⁠
Read more at the link in our bio.⁠
#APPhoto by Andrew Medichini",6218,428
APNews,Czce_X0voJh,2023-11-10 00:16:19,GraphVideo,Democratic Rep. Cori Bush joined a group of veterans in calling for a cease-fire in Gaza as Israeli troops continued their incursion into the northern portion of the Gaza Strip. This comes after Israel agreed to four-hour daily pauses in Gaza fighting to allow civilians to flee.,6597,1020
APNews,Czccmo0rcBg,2023-11-09 23:55:15,GraphSidecar,"The Country Music Association Awards were held Wednesday night, and Tracy Chapman and Luke Combs took home awards for a song Chapman first wrote in 1988.

Combs, winner of entertainer of the year the previous two years, took home single of the year for his cover of “Fast Car” by Chapman, who became the winner of song of the year.

“I want to thank Tracy Chapman for writing one of the greatest songs of all time,” the 33-year-old North Carolina singer said as he accepted the award. “It’s the first favorite song I ever had.”

Chapman, who won two Grammys for “Fast Car” in 1989, was not at the ceremony, but said in a statement that “it’s truly an honor for my song to be newly recognized after 35 years of its debut.”",5200,44
APNews,CzcQ9l8LSzw,2023-11-09 22:13:35,GraphImage,"A federal judge on Thursday upheld the Biden administration’s approval of the Willow oil-drilling project on Alaska’s remote North Slope, a massive project that drew the ire of environmentalists who accused the president of backpedaling on his pledge to combat climate change.

U.S. District Court Judge Sharon Gleason rejected calls made by a grassroots Iñupiat group and environmentalists to vacate the approval and dismissed their claims.

Those groups raised concerns about planet-warming greenhouse gas emissions from Willow and argued that federal agencies failed to consider how increased emissions from the project could affect ice-reliant species such as the polar bear, Arctic ringed seals and bearded seals, which already are experiencing disruptions due to climate change.

The decision can be appealed.

This is a developing story. Tap the link in bio for the latest.",2071,228
APNews,CzcQkJ6rykO,2023-11-09 22:10:07,GraphImage,"A jury has ordered Robert De Niro’s company to pay more than $1.2 million to his former personal assistant after finding his production company engaged in gender discrimination and retaliation.

While the jury found De Niro was not personally liable for the abuse, they ordered his production company, Canal Productions, to make two payments of $632,142 to his longtime personal assistant, Graham Chase Robinson.

De Niro, who spent three days at the two week-trial, including two on the witness stand, has been ensnared in dueling lawsuits with Robinson since she quit in April 2019. He was not in the courtroom when the verdict was read aloud on Thursday afternoon.

Read the latest at the link in our bio.

#APPhoto by Ted Shaffrey",2323,58
APNews,CzcMcclN6RW,2023-11-09 21:34:23,GraphVideo,"Some 3,000 migrants from countries in Central America and also Venezuela, Cuba and Haiti blocked traffic on one of Mexico's main southern highways Wednesday to demand transit or exit visas to reach the U.S. border.",2440,242
APNews,CzcEqSdrcCi,2023-11-09 20:26:06,GraphImage,"Democratic Sen. Joe Manchin of West Virginia says he won’t seek reelection in 2024, giving Republicans a prime opportunity to pick up a seat in the heavily GOP state.

The 76-year-old Manchin revealed the news Thursday in a statement, saying he had made the decision “after months of deliberation and long conversations” with his family.

Manchin's decision to retire severely hampers Democratic hopes of holding on to the coal country seat. For the last few years, Manchin has been the only Democrat elected to statewide office in West Virginia.

Read more at the link in our bio.

#APPhoto by J. Scott Applewhite",2456,212
APNews,Czb1rj-PSNq,2023-11-09 18:15:26,GraphVideo,"Close to 400 people connected to fossil fuel industries attended last year’s United Nations’ climate talks in Egypt, a grouping that is larger than all but two national delegations, according to a data analysis of the more than 24,000 participants by The Associated Press.",1043,53
