url_code,time_utc,type,caption,likes,comments
CyNfdFbt3jI,2023-10-10 08:00:11,GraphImage,'EMBARRASSED FOR YOU': Gov. Whitmer faces call to resign after 'fraudulent' response to attacks on Israel at the link in bio.,29187,1781
CyNYmebNHKJ,2023-10-10 07:00:18,GraphImage,BUTT OUT: Read about UK PM Sunak’s proposal at the link in bio.,7512,470
CyNRueatN3u,2023-10-10 06:00:14,GraphImage,MCCARTHY SPEAKS OUT: The former House speaker slams the Biden administration’s stance on Iran at the link in bio.,5191,380
CyNK2s0tw0d,2023-10-10 05:00:11,GraphImage,"SMACKED DOWN: The wrestling icon admitted he ""could have been better"" after taking quite a few punches on social media. Link in bio.",12430,1329
CyNEGO5tyBR,2023-10-10 04:01:08,GraphImage,"'THAT'S COWARDLY': Ex-NBA star Amar'e Stoudemire slams BLM supporters, politicians after Hamas' attack on Israel at the link in bio.",91991,2531
CyM914_tL9C,2023-10-10 03:06:28,GraphImage,"'ARE THEY THAT STUPID?': @seanhannity blasts the Biden administration for originally telling Israel to ""stand down"" as he puts Hamas terrorist attacks into perspective.",14816,764
CyM2Qz-IyZh,2023-10-10 02:00:16,GraphImage,"'NO DIPLOMATIC SOLUTION': Sen. @marcorubio says Israel has ""no choice"" but to seek ""complete eradication of Hamas."" He joins other lawmakers in calling for the US to support the country at the link in bio.",14520,527
CyMsADSsJuX,2023-10-10 00:30:34,GraphImage,"CALLING IT QUITS: The candidate is pulling the plug on his campaign — making him the second one to do so. He explains why Haley is the leader ""our nation deserves"" at the link in bio.",32838,3108
CyMohiAST0U,2023-10-10 00:00:12,GraphImage,"'TRUE COLORS': ""Anyone demanding Israel not ‘escalate’ or calling for a ‘cease-fire’ is either out of touch with this unfortunate reality or sympathizes with Hamas."" Critics respond at the link in bio.",12716,2412
CyMlFwdPnkb,2023-10-09 23:30:35,GraphVideo,TUNE IN: Presidential candidate @robertfkennedyjr to appear on @foxandfriends after ditching the Democratic Party and announcing his run as an Independent. Watch at 6 AM ET tomorrow only on Fox News Channel.,3714,163
CyMiTlbSI-R,2023-10-09 23:06:13,GraphVideo,FOX NEWS PRIMETIME: Watch 'The Ingraham Angle' every weeknight at 7PM ET.,3424,171
CyMay1zNaYe,2023-10-09 22:00:13,GraphImage,"'HAMAS IS ISIS': Israel is not only fighting for its own people, it's ""fighting for every country that stands against barbarism,"" Israeli prime minister says. His message to the world is at the link in bio.",52919,3449
CyMWx4AP-MJ,2023-10-09 21:25:09,GraphImage,'IMMENSE SCALE': The death toll continues to rise as Hamas continues their brutal attack against Israel. The latest is at the link in bio.,14326,1256
CyMT7fXATBQ,2023-10-09 21:00:14,GraphImage,"'HORRIFIC SCENES': Former House Speaker Kevin McCarthy rips into Biden's response to Hamas attacks, tells president to stand up for Americans held hostage.",12995,806
CyMQq7_Rvbl,2023-10-09 20:32:06,GraphVideo,"'GLOVES OFF': Israeli man who lost friends in the Hamas terrorist attacks expects Israel's leaders to strike back.
""The moment Hamas terrorists executes a civilian I hope that anger will be unleashed and Israel will use all the power it has.""",15875,855
CyMOwHMpLL7,2023-10-09 20:15:00,GraphImage,"'AT WAR': Israeli Prime Minister makes promise to citizens after Hamas terror attacks, says the enemies ""have made a mistake of historic proportions."" The latest at the link in bio.",30964,1800
CyML0WAuaW5,2023-10-09 19:49:52,GraphVideo,"'GET DOWN, EVERYONE': Watch the heart-stopping moments @TreyYingst and the FOX crew take cover as explosions rock Israel during brutal conflict with Hamas.",44587,1947
CyMGNMbhuck,2023-10-09 19:00:20,GraphImage,'WE HAVE TO GO IN': Read the Israeli prime minister's message to the president after deadly strikes by Hamas at the link in bio.,44833,2821
CyL_VEypMCk,2023-10-09 18:00:14,GraphImage,'LEFT' BEHIND: @robertfkennedyjr explains why he's leaving the party that's synonymous with his family name. Link in bio.,52168,1695
CyL768qpk8S,2023-10-09 17:30:39,GraphVideo,'IT'S DIFFICULT': @TreyYingst shares the emotional toll families are going through in Israel as they desperately try to find loved ones during the war.,10000,727
CyL4djRJbQM,2023-10-09 17:00:13,GraphImage,"FOX News correspondent @TreyYingst details the ""horrific"" conditions on the ground during the war in Israel.",17610,2105
CyL2yexJkQf,2023-10-09 16:46:35,GraphVideo,Watch the pulse-pounding moment @treyyingst and the Fox News crew are forced to take cover as rockets fired into Israel are intercepted.,20376,846
CyLxl4xpBh6,2023-10-09 16:00:11,GraphImage,GRILLED: Former House Speaker Kevin McCarthy scolds Biden after Americans killed in Israel.,34024,2086
CyLqujop77q,2023-10-09 15:00:13,GraphImage,NO CLASS: The woman's arrest comes after the teen's mom found suspicious text messages on his cell phone. Link in bio.,35127,3569
CyLj4ImJOF7,2023-10-09 14:00:21,GraphImage,"'EXTRA SPECIAL RECIPES': @carleyshimkus dishes on 'Cooking with Friends,' the latest offering from Fox News Books at the link in bio.",2648,137
CyLdHsqMLVR,2023-10-09 13:01:43,GraphVideo,FOX NEWS PRIMETIME: The right voices. At the right time. Every weeknight starting at 7PM ET.,2415,200
CyLWIpUs2gR,2023-10-09 12:00:16,GraphImage,"'THE WORLD IS BETTER': My little girl has Down syndrome, and she’s perfect. Link in bio.",10255,481
CyLPRTkR8Ix,2023-10-09 11:00:18,GraphImage,CALLING THE SHOTS: The firearm manufacturer details the reasons for the move at the link in bio.,33487,676
CyLIZMlRVxP,2023-10-09 10:00:12,GraphImage,'WE DON'T WANT TO LEAVE': A Tel Aviv resident speaks on Israelis uniting and volunteering for the front lines of war as the Hamas terror attacks continue to escalate.,11191,940
CyK6qURxbtz,2023-10-09 08:00:12,GraphImage,‘INHUMANE’: The Palestinian activist says tensions have been “boiling” throughout the “Israeli Occupation.” Link in bio.,6377,1956
CyKzzjMMmNS,2023-10-09 07:00:18,GraphImage,CAUSING A STIR: Would you try this drink that's quickly going viral? See the mocktail that's stirring debate on social media at the link in bio.,3532,166
CyKs7SVNMjE,2023-10-09 06:00:11,GraphImage,"'ALARMING' AGENDA: Experts share what's ""most concerning"" about the curriculum at the link in bio.",6693,335
CyKmDrntGH8,2023-10-09 05:00:10,GraphImage,'RESPECT AND PROTECT': Actress @TaraReid says grueling warfare training renewed her admiration for US military at the link in bio.,10543,368
CyKfMTmtTQ2,2023-10-09 04:00:11,GraphImage,'YOU ARE NOT HUMAN': Sara Foster blasted those who choose not to speak out against the violent attack of Israel by terrorist organization Hamas. Link in bio.,78731,2969
CyKYWeSub46,2023-10-09 03:00:22,GraphSidecar,"'MORALLY REPUGNANT': The Pro-Palestinian rally, organized by the Democratic Socialists of America, was blasted by NY Governor Kathy Hochul as 'abhorrent.'",41469,11456
CyKRdnSIjHE,2023-10-09 02:00:13,GraphImage,HITTING THE WRONG NOTE: President Biden is coming under fire for hosting a barbecue at the White House Sunday afternoon while war rages in Israel and terrorists allegedly hold Americans hostage.,41195,5497
CyKKnX1xoaI,2023-10-09 01:00:22,GraphImage,'COULD HAPPEN TO AMERICA': @RepMTG discusses how the US could respond to Israel under attack as the House speakership remains vacant.,27202,1082
CyKDui3Nb5H,2023-10-09 00:00:11,GraphImage,MONEY MATTERS: The Barstool Sports founder says there's one core reason behind his tipping practices at the link in bio.,11075,356
CyJ8232peqx,2023-10-08 23:00:09,GraphImage,"'HEINOUS TERRORIST ATTACKS': Defense Secretary Lloyd Austin says the US military is also providing Israel with 'additional equipment,' munitions. Link in bio.",42157,2045
CyJ3QU8upgE,2023-10-08 22:11:12,GraphImage,"'SAVAGE ATTACK': Senator Tom Cotton delivers a blistering rebuke against the ""weak"" Biden admin for ""emboldening the leaders in Tehran.""",20223,931
CyJvILupo78,2023-10-08 21:00:11,GraphImage,'OUR GREATEST ALLY': @LeeZeldin explains why it's important for Americans to stand with Jewish communities and Israel after deadly terror attack.,14125,1015
CyJoQmXA7_r,2023-10-08 20:00:10,GraphImage,"Israeli Ambassador to the U.N. Gilad Erdan compared Hamas's attacks on Israel to 9/11, calling Hamas militants ""animals"" and vowed that Israel will continue striking back. Link in bio.",36040,3846
CyJhaWiSTGL,2023-10-08 19:00:20,GraphImage,"'GLORIOUS HOPE': The ""second coming of Jesus"" is a light for all humanity, pastor says at the link in bio.",44162,903
CyJajUfpk_2,2023-10-08 18:00:23,GraphImage,'DOING WHAT IT DOES BEST': Counterterrorism expert details Israel's next steps to try to rescue hostages captured in Hamas terror attacks. Link in bio.,19583,853
CyJTqSEp1xi,2023-10-08 17:00:11,GraphImage,'NEVER BACK DOWN': @votetimscott says US must be 'shoulder-to-shoulder' with Israel after terror attack at the link in bio.,14416,754
CyJMzY3pgwA,2023-10-08 16:00:15,GraphImage,'SERIOUS BUSINESS': I survived Mao. Clinton's call for 'deprogramming' of Trump supporters is no joke. Link in bio.,16256,1289
CyJF7Z7rmDS,2023-10-08 15:00:10,GraphImage,"BAD BLOOD: The attention around the ""very new"" relationship has not gone unnoticed by a former flame of the star tight end. Link in bio.",11136,918
CyI_FHDt7v2,2023-10-08 14:00:21,GraphImage,'AMAZING' AMERICA: British woman shares biggest misconception of US before moving here at the link in bio.,5769,238
CyI4Ml4NPVb,2023-10-08 13:00:36,GraphVideo,TUNE IN: Gov. @rondesantis highlights his policies to lead America on 'Fox News Sunday' with @shannonbream today at 2p ET on Fox News Channel,3136,253
CyIxUv7Mq50,2023-10-08 12:00:10,GraphImage,AT WAR: Former President Donald Trump condemned the Hamas attack on Israel and encouraged the United States to stand strong with its ally.,30184,2040
CyIqdF9sKt4,2023-10-08 11:00:06,GraphImage,NOT FUNNY: The HBO host torches comedian Hasan Minhaj for faking racial discrimination stories at the link in bio.,7696,162
CyIjnBIxvxz,2023-10-08 10:00:18,GraphImage,"PARADIGM SHIFT: Israeli Ambassador to the UN Gilad Erdan promises Hamas will ""pay a heavy price"" at the link in bio.",21189,1287
CyIcuj8sbXK,2023-10-08 09:00:10,GraphImage,MAKE SPACE: Find your next project at the link in bio.,3188,149
CyIV2-pMM4t,2023-10-08 08:00:08,GraphImage,WAR IN ISRAEL: Mark Levin calls out the Biden administration for making it easier for Hamas to build up its arms.,25045,1140
CyIO_rKNbSZ,2023-10-08 07:00:10,GraphImage,WHAT COMES NEXT: How Israel could respond to Hamas’s attack at the link in bio.,18130,943
CyIIII6N2j7,2023-10-08 06:00:10,GraphImage,GROUNDED: The move comes after Iranian-backed Hamas terrorists invaded areas of southern Israel with rocket barrages Saturday. Link in bio.,8757,584
CyIBQwatnWb,2023-10-08 05:00:09,GraphImage,STRIPPED DOWN: Hollywood celebrities bare all with the latest fashion trend. Link in bio.,2916,419
CyH6aR2oJUG,2023-10-08 04:00:18,GraphImage,UNDER ATTACK: Biden admin 'unequivocally' condemns terror group Hamas as the death toll climbs to 300 and the barrage of attacks escalate. Link in bio.,9498,3529
CyHzho9oaUn,2023-10-08 03:00:09,GraphImage,"BIDEN BLASTED: While speaking in Iowa, former President Donald Trump pointed the finger at President Biden, blaming him for the attacks in Israel.",48926,1992
CyHsrZxIySV,2023-10-08 02:00:19,GraphImage,CELEBRATING 'CROCTOBER': The highly anticipated boots will be released on Croc Day. More details at the link in our bio.,17949,473
CyHly9uPmbL,2023-10-08 01:00:10,GraphImage,UNDER ATTACK: The former prime minister called it “one of the hardest days in Israel’s history.” Link in bio.,31869,1703
CyHe7wjuGLu,2023-10-08 00:00:11,GraphImage,'I MORALLY OBJECT': Why the green crusader's 'climate anxiety' could cost him his job at the link in bio.,5048,444
CyHYDzHuaIn,2023-10-07 23:00:07,GraphImage,TEHRAN-BACKED TERRORISTS: Republicans slam President Biden for giving Iran $6 billion at the link in bio.,44835,3598
CyHRNDwP-U3,2023-10-07 22:00:14,GraphImage,OLDER & WISER: Advice that could change your life at the link in bio.,3042,167
CyHKVKzg0H-,2023-10-07 21:00:11,GraphImage,BLANK SPACE: Concertgoers say they’re experiencing “undeniable gaps” in their memories of the Eras tour. Link in bio.,14461,1254
CyHDfkbPA7K,2023-10-07 20:00:25,GraphImage,'RANSOM PAYMENT': GOP members of the House and Senate tear into the Biden administration at the link in bio.,44392,3416
CyG9ncSP0cr,2023-10-07 19:09:04,GraphImage,CAPITOL CLASH: The California liberal didn't hold back. Read her response at the link in bio.,7883,684
CyG2ZYqJs3_,2023-10-07 18:05:58,GraphImage,'VERY BITTER': The failed Democratic presidential nominee appears to be having another 'basket of deplorables' moment. Link in bio.,11824,8844
CyGu3i7pYdc,2023-10-07 17:00:12,GraphImage,"'BAD ACTORS': Sen. Tim Scott slams Biden after deadly Hamas attack on Israel, adds that this is the president's ""$6 billion ransom payment at work."" Link in bio.",96081,6531
CyGp-ZHMAG-,2023-10-07 16:17:24,GraphSidecar,'WE ARE AT WAR': Iranian-backed Hamas terrorists invaded areas of southern Israel as rocket barrages launched from the Gaza Strip struck down. Breaking details at the link in bio.,55363,3700
CyGkzqPLkBG,2023-10-07 15:33:05,GraphVideo,"“It’s reliable, resilient.” Propane Energy & Research Council spokesperson @mattblashaw joins @foxandfriends to share best propane products for the home and backyard. [In partnership with @propane_council]",2230,118
CyGhIgwvlke,2023-10-07 15:00:11,GraphImage,MONEY TO 'BLOW': The president's son then complained he had just pennies in his bank account. Fox News Digital has the receipts at the link in bio.,33246,3669
CyGaQ9JtTQN,2023-10-07 14:00:09,GraphImage,"HASTA LA VISTA, CRYBABIES: Arnold Schwarzenegger calls on parents not to coddle their children, but instead teach them to be tough and 'ballsy' like generations before. Link in bio.",67122,3624
CyGT9lTtamu,2023-10-07 13:05:05,GraphImage,'RURAL WAY OF LIFE': The importance of the longstanding hunter education courses explained at the link in our bio.,18842,554
CyGNzKDth25,2023-10-07 12:11:14,GraphImage,"UNDER ATTACK: Hamas launches historic assault on Israel, killing at least 22 and injuring hundreds. Live updates at the link in bio.",36064,3102
CyGFhgaRPpO,2023-10-07 10:58:55,GraphImage,MASSIVE ASSAULT: Israel mobilizing troops after Hamas launches barrage of rocket strikes. Breaking details at the link in bio.,17800,1997
CyF-zPAxjew,2023-10-07 10:00:10,GraphImage,LAUGH IT OFF: The Kansas City Chiefs star fired back at @aaronrodgers12's 'Mr. Pfizer' COVID-19 vaccine dig. Read his full response at the link in our bio.,9367,767
CyF37t8RlTL,2023-10-07 09:00:09,GraphImage,NOT SO SWEET: The reason the viral cookie won't return at the link in our bio.,4141,270
CyFxEcax7FI,2023-10-07 08:00:11,GraphImage,"'HUGE, HUGE NUMBERS': MSNBC alarmed by Biden polling deficits on economy, sees 'big' signs for concern. Link in bio.",6902,995
CyFqM5xMoOT,2023-10-07 07:00:11,GraphImage,STATE OF EMERGENCY: Dem senator that endorsed Biden's extreme spending bill finally appears to realize that border wall would benefit all Americans as illegal immigrants surge into US.,11046,1005
CyFjVK-tZZr,2023-10-07 06:00:08,GraphImage,LEFT THEIR MARK: How the discovery is forcing scientists to re-think everything at the link in bio.,14299,777
CyFceTnti5P,2023-10-07 05:00:12,GraphImage,‘PRETTY SIMPLE’: Star quarterback Brock Purdy talks splitting rent with a teammate and driving a non-flashy car despite his success. Link in bio for how he lives his life off the field.,9599,220
CyFVm7CtQur,2023-10-07 04:00:14,GraphImage,'TAKEN BY THE SKY': The Rock & Roll Hall of Famer's emotional reason why the band will go their 'own way' at the link in bio.,5154,375
CyFOvtkosXO,2023-10-07 03:00:16,GraphImage,BROKEN 'PROMISES': Rep. Nancy Mace defends her vote to oust McCarthy at the link in bio.,5549,540
CyFH4D9oktE,2023-10-07 02:00:15,GraphImage,TONE DEAF: Singer @marenmorris blasts the entire country music industry — questions women who like it at the link in our bio.,9425,5486
CyFBBtUJocd,2023-10-07 01:00:37,GraphVideo,@cwillcain sounds off after singer @marenmorris blasts country music industry: 'It's a problem that it represents what? An America that loves America?',22590,923
CyE6JSFsF2j,2023-10-07 00:00:15,GraphImage,POPPIN' OFF: The futuristic flavor garnered strong opinions. Watch what real Americans thought at the link in bio.,7025,276
CyEzweShA4_,2023-10-06 23:04:45,GraphVideo,FOX NEWS PRIMETIME: The right voices. At the right time. Every weeknight starting at 7PM ET.,2677,217
CyEzSSXOcOi,2023-10-06 23:00:19,GraphImage,KILLER CANDY: What moms and dads need to know about the alarming situation at the link in bio.,7038,370
CyEsbACr6zd,2023-10-06 22:00:20,GraphImage,'BLATANT DISRESPECT': Chicago resident roasts city's far-left leadership for snatching parks from children to house illegal immigrants. Link in bio.,18276,1441
CyEliajM8dO,2023-10-06 21:00:11,GraphImage,'I GET IT': Biden chides reporters for not being happy enough when reporting on economy. Link in bio.,4718,1168
CyEerB0No-W,2023-10-06 20:00:11,GraphImage,LOVE $TORY: The mother of two NFL greats explains why the league is 'laughing all the way to the bank' at the link in bio.,8482,500
CyEX0w0L2m9,2023-10-06 19:00:21,GraphImage,OFF THE CASE: The president's son pleaded not guilty earlier this week to charges stemming from Special Counsel David Weiss' investigation. Read more at the link in our bio.,11075,784
CyEQ8SSLikU,2023-10-06 18:00:13,GraphImage,'KILLED MY BABY': The chilling response she received from the pharmacists at the link in bio.,22658,1739
CyEKE4IJqMf,2023-10-06 17:00:13,GraphImage,SQUAD'S GOALS: The far-left congresswoman cries foul at Biden's decision to 'reverse course' on constructing the border wall. Link in bio.,6563,2003
CyEDNw1t5kQ,2023-10-06 16:00:16,GraphImage,GUNS BLAZIN': Joe Rogan takes aim at military chasing diversity and sacrificing combat readiness. Link in bio.,94566,1437
CyD8YKuSu0q,2023-10-06 15:00:31,GraphImage,TRENDSETTER: Fans are clamoring to never go 'out of style' for the pricey garment — but good luck getting your hands on it. Link in bio.,9842,1497
CyD1eZNM5r1,2023-10-06 14:00:12,GraphImage,TRUST IN GOD: @petehegseth credits faith in Jesus Christ as the 'most important' thing in shaping a person's life. Link in bio.,28683,761
CyDwN1aMRFR,2023-10-06 13:15:06,GraphVideo,‘NOTHING SHORT OF CRIMINAL’: Riley Gaines talks to Sean Hannity about the fight to save women’s sports as biological males continue to dominate across the country.,11340,464
CyDuqVaMPBH,2023-10-06 13:01:04,GraphVideo,FOX NEWS PRIMETIME: The right voices. At the right time. Every weeknight starting at 7PM ET.,2351,113
CyDtH8cMClm,2023-10-06 12:47:14,GraphImage,DEFYING FEARS: The labor market continues to confront twin threats of sticky inflation and high-interest rates. Breaking details at the link in bio.,2554,493
CyDnvTvs9E3,2023-10-06 12:00:10,GraphImage,'CULT' MENTALITY: The failed Democratic presidential nominee once referred to half of Trump's supporters as belonging in a 'basket of deplorables.' Link in bio.,17161,14548
CyDhfm8Sfr7,2023-10-06 11:05:36,GraphImage,BOTTOMS UP: Modelo beer continues to reap the benefits of the backlash against Bud Light’s Dylan Mulvaney marketing campaign. Link in bio.,3279,327
CyDaSZ3RRmr,2023-10-06 10:02:38,GraphImage,"'RESPECTED BY ALL': Find out which candidate has the former president's ""complete & total endorsement"" at the link in bio.",19862,1132
CyDMRvcR1YV,2023-10-06 08:00:13,GraphImage,WHAT THE CLUCK? How the Biden administration is 'playing chicken' with your grocery bill at the link in bio.,6767,889
CyDFaH2MULP,2023-10-06 07:00:11,GraphImage,HOUSE OF MOUSE: There's 'A Whole New World' of reasons to take your kids to a Disney theme park sooner rather than later.,17785,950
CyC-jetN-q1,2023-10-06 06:00:38,GraphVideo,COLLEGE CODDLING: Parents are hiring professionals to step in as second moms for their adult kids when they go away for school.,3034,208
CyC3rHKtCfO,2023-10-06 05:00:11,GraphImage,CATCHING FIRE: Members of Congress react to the historic ousting of House Speaker Kevin McCarthy at the link in bio.,4262,615
CyCwz4xN61A,2023-10-06 04:00:13,GraphImage,‘EMBARRASSED’: The singer opened up about the intense body-shaming she has been subjected to over the years at the link in bio.,13394,727
CyCp8UTtt2q,2023-10-06 03:00:11,GraphImage,'ON THE UP AND UP': The basketball star's teenage son was rushed to the hospital after collapsing at practice.,4634,387
CyCj9dFIRRK,2023-10-06 02:08:05,GraphVideo,FOX NEWS PRIMETIME: Watch 'GUTFELD!' every weeknight at 10PM ET.,2701,108
CyCcUaupQQE,2023-10-06 01:01:07,GraphSidecar,"ONE OF THE GREATS: Dick Butkus, Hall of Famer and legendary Bears linebacker, dead at 80. Link in bio.",31586,561
CyCVWQNyJ8u,2023-10-06 00:00:15,GraphImage,'DEAL KILLER': @senatorrandpaul explains his push to cut Ukraine funding and spend money on things already promised to the American people. Link in bio.,29666,1370
CyCOeyduMcY,2023-10-05 23:00:13,GraphImage,BORDER BACKTRACK: Mayorkas changes tune on southern border wall hours after DHS cites 'immediate need' as migrant crisis escalates.,9532,2259
CyCEuzYsFd7,2023-10-05 21:35:03,GraphImage,EXCLUSIVE: Trump said he would serve as a 'unifier' until Republicans can rally around a new speaker.,27299,1381
CyCAv4Asm6E,2023-10-05 21:00:13,GraphImage,FEELING A BREEZE: The reality star was set to speak onstage during a conference when she noticed the rip. Link in bio.,11319,1470
CyB54EZL6jV,2023-10-05 20:00:10,GraphImage,'SO DARN IMPORTANT': Rep. Jim Jordan explains why he's 'equipped' to take the GOP's message to Americans as he launches bid to become next House speaker.,13383,687
CyBzAbLgKYU,2023-10-05 19:00:09,GraphImage,FLIGHT OF ‘NANCY’: The former House speaker received an eviction email after McCarthy’s historic ousting. Link in bio.,38206,5441
CyBtAKwMvbS,2023-10-05 18:07:41,GraphImage,'MY TERMS': Rep. Anna Paulina Luna says she'll only vote for a new House speaker who will bring a Biden impeachment vote.,10296,603
CyBlShiJDzf,2023-10-05 17:00:18,GraphImage,"'MISPLACED PRIORITIES': Trump campaign slams Biden's change of heart on border wall, warns 'terrorists' already inside US. Link in bio.",16142,1522
CyBeZ3vLvxD,2023-10-05 16:00:07,GraphImage,IN PLAIN SIGHT: Behind one trooper’s quick-thinking actions at the link in bio.,7508,455
CyBXjo8JBFG,2023-10-05 15:00:17,GraphImage,MOVIN' OUT: Republicans slapped an eviction notice on the former House speaker. What you need to know at the link in bio.,25017,1383
CyBQq3vgMeN,2023-10-05 14:00:07,GraphImage,ARNIE 2.0: The actor's son was seen sporting a chiseled physique much like his father during his body-building days. Link in bio.,16375,1007
CyBLLcar1Cq,2023-10-05 13:12:08,GraphImage,"'IT'S TRUE': Boxing champ doubles down on push to prevent biological men competing in her sport, saying ""There's a reason men don't fight women."" Link in bio.",11060,436
CyBJ6nCtcCm,2023-10-05 13:01:29,GraphVideo,FOX NEWS PRIMETIME: The right voices. At the right time. Every weeknight starting at 7PM ET.,2579,145
CyBDeR7Nv0k,2023-10-05 12:04:47,GraphImage,WHOLE NEW WORLD: @senjohnkennedy explains the four things House Republicans must do after they elect a new speaker at the link in bio.,41563,1380
CyA8Wx7r1-f,2023-10-05 11:02:56,GraphVideo,'RESPECT AND PROTECT OUR MILITARY': Actress Tara Reid talks to Jesse Watters about the grueling tasks she had to complete on FOX's special forces and how the show gave her a newfound respect for the US military.,12546,799
CyA1P7pR6PY,2023-10-05 10:00:30,GraphImage,"EXES AND NOES: Grimes, who shares three children with Musk, hopes 'to establish a parental relationship' with the billionaire. Link in bio.",5349,443
CyAnen_xDKI,2023-10-05 08:00:10,GraphImage,GOLD RUSH: Costco can't keep up with demand as members clamor to get their hands on this coveted product.,9052,716
CyAZw5Sti-p,2023-10-05 06:00:37,GraphVideo,HAVING A 'GOURD' TIME: Hippos at the Philadelphia Zoo celebrate the fall season by crunching pumpkins.,28452,388
CyAMA9ntJjf,2023-10-05 04:00:12,GraphImage,THROUGH THE ROOF: New report details why buying a home has become so out of reach for most Americans at the link in bio.,17814,1108
CyAFMnXoF-A,2023-10-05 03:01:07,GraphVideo,'VERY SAD DAY': Former House Speaker Newt Gingrich reacts to McCarthy's ouster on Hannity and slams the 'egocentric' Republicans who voted against him.,18512,1726
Cx_-SqvolSk,2023-10-05 02:00:19,GraphImage,RARE AIR: The legendary athlete is proving that he's both a winner on and off the court. His impressive net worth is at the link in bio.,8361,428
Cx_65KkoCc9,2023-10-05 01:30:49,GraphVideo,FOX NEWS PRIMETIME: Watch 'Hannity' every weeknight at 9PM ET.,2735,143
Cx_3anpv17z,2023-10-05 01:00:12,GraphImage,BUILD THAT WALL: The Biden admin is singing a different tune as migrants pour into the US at unprecedented numbers.,29693,6510
Cx_wixzNLUV,2023-10-05 00:00:09,GraphImage,NOT A GAME: Former ESPN host doesn't hold back with scathing assessment of Biden's performance.,15910,889
Cx_psDaO2zw,2023-10-04 23:00:15,GraphImage,DANCE THE NIGHT AWAY: Award-winning actress @mirasorvino shared how she hopes to inspire the 'moms of America' through her dancing at the link in bio.,4708,520
Cx_mqNFstq9,2023-10-04 22:34:01,GraphVideo,FOX NEWS PRIMETIME: The right voices. At the right time. Every weeknight starting at 7PM ET.,3156,205
Cx_b9HOuhl5,2023-10-04 21:00:14,GraphImage,"'RECKLESS AND SELFISH': ""Matt Gaetz got what he wanted"" — but at what cost? Liz Peek explains the irony of the situation at the link in bio.",8344,3957
Cx_VFp7SqsT,2023-10-04 20:00:15,GraphImage,"TRUMP CARD: GOP lawmakers are floating an unlikely nominee for House speaker after Kevin McCarthy was ousted. Why some say he will ""make the House great again"" at the link in bio.",29789,1552
Cx_RI1sM_1j,2023-10-04 19:26:00,GraphVideo,SEE IT: Sea turtle seen 'clapping' after hero tour guide rescues it from being strangled by net. Link in bio.,18028,337
Cx_DyXCpD5h,2023-10-04 17:29:03,GraphImage,"BIDEN VS. ELON: The billionaire is no longer the ""darling of the Left."" Why Jim Nelles says ""the full force of the government is looking at Musk, to destroy him and his companies"" at the link in bio.",17618,1144
Cx-76KFRw8h,2023-10-04 16:20:13,GraphImage,THE RACE IS ON: The House majority leader is expected to step up to the plate. Details on this developing story at the link in bio.,6662,578
Cx-50GoN014,2023-10-04 16:01:55,GraphImage,PACK YOUR BAGS: The speaker pro tempore wasted no time giving Nancy Pelosi the boot. Everything to know about the eviction notice at the link in bio.,70237,4139
Cx-1HKPpdY0,2023-10-04 15:20:50,GraphImage,IT'S OFFICIAL: The congressman is the first Republican lawmaker to enter what could be a competitive race. Get the latest at the link in bio.,21118,1469
Cx-yvsaOGSJ,2023-10-04 15:00:09,GraphImage,'SHORT-STAFFING CRISIS': Thousands of employees walked off the job in what is said to be the largest strike of health care workers in U.S. history. Everything to know at the link in bio.,8898,854
Cx-wo9np7LD,2023-10-04 14:41:45,GraphImage,'MY TOTAL FOCUS': The former president weighs in on a potential speaker nomination after some GOP lawmakers floated the possibility. Watch Trump's response at the link in bio.,7230,463
Cx-r5L1t4gt,2023-10-04 14:00:39,GraphVideo,OH SNAP! Half-mouth alligator named 'Jawlene' finds home at Florida shelter.,20438,554
Cx-mKijtsVF,2023-10-04 13:10:36,GraphVideo,FOX NEWS PRIMETIME: The right voices. At the right time. Every weeknight starting at 7PM ET.,2463,168
Cx-lBxENwpv,2023-10-04 13:00:17,GraphImage,'GREATEST PRESIDENT': Could Trump add a new job title to his resume? Some Republicans are hoping so. Why one plans to nominate the former president at the link in bio.,11567,960
Cx-eJ6oNNbT,2023-10-04 12:00:14,GraphImage,"SHOTS FIRED: Aaron Rodgers blasts woke culture, saying he's been ""cast as the villain"" for his stance on COVID. The NFL star doesn't hold back at the link in bio.",147976,2009
Cx-XScJNPFO,2023-10-04 11:00:13,GraphImage,PANIC IN THE AISLES: Doctors say the short supply is partly due to it being used for weight loss. Link in bio.,8871,1074
Cx-QbyDRdB4,2023-10-04 10:00:19,GraphImage,GRAND SLAM: Martina Navratilova blasted the video as a 'pathetic parody of women.' Link in bio.,14733,468
Cx-Jjk_R9we,2023-10-04 09:00:13,GraphImage,THAT'S SO FETCH! Murph the dog has a unique marking on his chest that has lit up social media. Link in bio.,6901,278
Cx-CruURCJ3,2023-10-04 08:00:10,GraphImage,"'SHE'S MOVED ON': Meghan Markle is determined to reinvent herself as a Hollywood power player, one British author says. How she's ""making her own life"" on the West Coast at the link in bio.",3633,1358
Cx972qXxWUa,2023-10-04 07:00:30,GraphImage,BLAST FROM THE PAST: Hurry to your local chain because the deal is only available during the month of October. Link in bio.,10863,270
